id,idTienda,nombre,precio,categario,marca,peso,volumen,imagen
1970,1,Tortita de setas trufa y queso mini Bicentury 70g,1.49,0.07,,BICENTURY,Control de peso,https://www.ahorramas.com/tortita-de-setas-trufa-y-queso-mini-bicentury-70g-45059.html
1971,1,Tortitas trigo espelta Ecocesta 108g,1.89,0.11,,ECOCESTA,Control de peso,https://www.ahorramas.com/tortitas-trigo-espelta-ecocesta-108g-46990.html
1972,1,Infusión yerba mate Playadito 500g,3.99,0.5,,PLAYADITO,Infusiones,https://www.ahorramas.com/infusion-yerba-mate-playadito-500g-57457.html
1973,1,Mayonesa aceite oliva sin gluten sin lactosa Ybarra 225ml,1.95,0.23,,YBARRA,Mayonesa,https://www.ahorramas.com/mayonesa-aceite-oliva-sin-gluten-sin-lactosa-ybarra-225ml-40386.html
1974,1,Crema de vinagre balsámico Alipende 400ml frambuesa,3.15,0.4,,ALIPENDE,Vinagres,https://www.ahorramas.com/crema-de-vinagre-balsamico-alipende-400ml-frambuesa-40626.html
1975,1,Crema de vinagre balsámico pedro ximénez Alipende 400ml,3.15,0.4,,ALIPENDE,Vinagres,https://www.ahorramas.com/crema-de-vinagre-balsamico-pedro-ximenez-alipende-400ml-46461.html
1976,1,Tortitas de arroz integral Vitalday 115g,1.45,0.12,,VITALDAY,,https://www.ahorramas.com/tortitas-de-arroz-integral-vitalday-115g-9492.html
1977,1,Golosina Alipende 200g surtido pica,1.15,0.2,,ALIPENDE,Golosinas y regaliz,https://www.ahorramas.com/golosina-alipende-200g-surtido-pica-84439.html
1978,1,Golosina botella de cola sin gluten Alipende 200g,1.15,0.2,,ALIPENDE,Golosinas y regaliz,https://www.ahorramas.com/golosina-botella-de-cola-sin-gluten-alipende-200g-84446.html
1979,1,Harina de espelta integral Molino De Cerecinos 1kg,1.39,1.0,,MOLINO DE CERECINOS,Harina,https://www.ahorramas.com/harina-de-espelta-integral-molino-de-cerecinos-1kg-60136.html
1980,1,Ventresca bonito Alipende 73g en aceite oliva,4.65,0.07,,ALIPENDE,Bonito y Ventresca,https://www.ahorramas.com/ventresca-bonito-alipende-73g-en-aceite-oliva-47592.html
1981,1,Harina para rebozar Haricaman 1kg sin huevo,1.45,1.0,,HARICAMAN,Harina,https://www.ahorramas.com/harina-para-rebozar-haricaman-1kg-sin-huevo-38241.html
1982,1,Mejillón concha Marvalmar 250g al natural,3.99,0.25,,MARVALMAR,Mejillones,https://www.ahorramas.com/mejillon-concha-marvalmar-250g-al-natural-56130.html
1983,1,Manzanilla Alipende 20u,0.6,0.02,,ALIPENDE,Infusiones,https://www.ahorramas.com/manzanilla-alipende-20u-2246.html
1984,1,Dulce membrillo sin azucar San Lorenzo 370g,1.99,0.37,,SAN LORENZO,"Membrillo, cabello de ángel y polen",https://www.ahorramas.com/dulce-membrillo-sin-azucar-san-lorenzo-370g-419.html
1985,1,Tallarines salmón Pescanova 125g+20%,2.75,0.15,,PESCANOVA,Preparados y elaborados de pescado y marisco,https://www.ahorramas.com/tallarines-salmon-pescanova-125g20-58238.html
1986,1,Salsa Bull'S Eye 355g original,3.65,0.35,,BULL'S EYE,Salsas,https://www.ahorramas.com/salsa-bulls-eye-355g-original-48838.html
1987,1,Tortellini Knorr 250g queso,2.43,0.25,,KNORR,Pasta,https://www.ahorramas.com/tortellini-knorr-250g-queso-55714.html
1988,1,Salsa Hellmann'S 250ml sweet chilli,2.25,0.25,,HELLMANN'S,,https://www.ahorramas.com/salsa-hellmanns-250ml-sweet-chilli-83379.html
1989,1,Salsa El Mortero Canario 200g mojo picón picante,2.35,0.2,,EL MORTERO CANARIO,Salsas,https://www.ahorramas.com/salsa-el-mortero-canario-200g-mojo-picon-picante-55466.html
1990,1,Salsa Calvé 225ml rosa,2.25,0.23,,CALVE,Salsas,https://www.ahorramas.com/salsa-calve-225ml-rosa-44063.html
1991,1,Salsa mostaza y miel Heinz 400ml,3.75,0.4,,HEINZ,Salsas,https://www.ahorramas.com/salsa-mostaza-y-miel-heinz-400ml-5067.html
1992,1,Sardina Alipende pack 2 84g al limon,1.89,0.17,,ALIPENDE,Sardinas,https://www.ahorramas.com/sardina-alipende-pack-2-84g-al-limon-41350.html
1993,1,Salsa Allioli Chovi 200ml,1.99,0.2,,CHOVI,Salsas,https://www.ahorramas.com/salsa-allioli-chovi-200ml-46782.html
1994,1,Fajitas mexicanas La Broche 250g,3.15,0.25,,LA BROCHE,"Sandwich, wraps y roscas",https://www.ahorramas.com/fajitas-mexicanas-la-broche-250g-34687.html
1995,1,ANÍS ALIPENDE 35G EN GRANO,0.75,0.04,,ALIPENDE,Especias,https://www.ahorramas.com/anis-alipende-35g-en-grano-81457.html
1996,1,Mermelada extra Alipende 410g albaricoque,1.7,0.41,,ALIPENDE,Mermelada,https://www.ahorramas.com/mermelada-extra-alipende-410g-albaricoque-50577.html
1997,1,Patatas fritas Alipende 200g artesanas onduladas,1.25,0.2,,ALIPENDE,Patatas fritas,https://www.ahorramas.com/patatas-fritas-alipende-200g-artesanas-onduladas-84215.html
1998,1,Pizza artesana castiza Alipende 415g,3.5,0.41,,ALIPENDE,Pizzas y masas,https://www.ahorramas.com/pizza-artesana-castiza-alipende-415g-45091.html
1999,1,Preparado de tarta chocolate Milka Royal 350g,4.5,0.35,,ROYAL,Otros ingredientes para repostería,https://www.ahorramas.com/preparado-de-tarta-chocolate-milka-royal-350g-29371.html
2000,1,Preparado de tarta 3 chocolates Dr Oetker 270gr,5.09,0.27,,DR.OETKER,Otros ingredientes para repostería,https://www.ahorramas.com/preparado-de-tarta-3-chocolates-dr-oetker-270gr-38950.html
2001,1,Gelatina light de arándano Royal 31g,2.75,0.03,,ROYAL,Otros ingredientes para repostería,https://www.ahorramas.com/gelatina-light-de-arandano-royal-31g-52776.html
2002,1,Palmera de chocolate 2 uds,1.89,,,,Bollería de horno,https://www.ahorramas.com/palmera-de-chocolate-2-uds-27084.html
2003,1,Estrellas de hojaldre Jesús 300g,2.79,0.3,,JESUS,Palmeras y hojaldres,https://www.ahorramas.com/estrellas-de-hojaldre-jesus-300g-45212.html
2004,1,Lacitos Virgen del Brezo yema cacao 300g,4.99,0.3,,VIRGEN DEL BREZO,Palmeras y hojaldres,https://www.ahorramas.com/lacitos-virgen-del-brezo-yema-cacao-300g-48420.html
2005,1,Palmera XXL bombón 350g,2.0,,,,Bollería de horno,https://www.ahorramas.com/palmera-xxl-bombon-350g-49425.html
2006,1,Media campesina yodada 2+1 gratis,1.5,0.1,,,Pan de horno,https://www.ahorramas.com/media-campesina-yodada-21-gratis-12339.html
2007,1,Chapata rústica 350g,1.39,0.35,,,Pan de horno,https://www.ahorramas.com/chapata-rustica-350g-18887.html
2008,1,Hogaza de centeno 900g,2.29,1.0,,PANALIA,Pan de horno,https://www.ahorramas.com/hogaza-de-centeno-900g-37867.html
2009,1,Pan molde Bimbo integral sin lactosa natural 450g,2.69,0.45,,BIMBO,Pan de molde,https://www.ahorramas.com/pan-molde-bimbo-integral-sin-lactosa-natural-450g-48510.html
2010,1,Masa de hojaldre sin gluten 280g,2.8,0.28,,CERELIA,Pizzas y masas,https://www.ahorramas.com/masa-de-hojaldre-sin-gluten-280g-35453.html
2011,1,Pan cristal Méndez 120g,1.2,0.12,,MENDEZ,Pan de picos y Colines,https://www.ahorramas.com/pan-cristal-mendez-120g-57748.html
2012,1,Mollete de Antequera 2 uds 160g,0.91,0.16,,ANTEQUERA,Pan precocinado,https://www.ahorramas.com/mollete-de-antequera-2-uds-160g-30143.html
2013,1,Atún claro en aceite de oliva virgen Alipende pack 3,2.75,0.17,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-en-aceite-de-oliva-virgen-alipende-pack-3-43323.html
2014,1,Crackers Mels 500g con sal,2.25,0.5,,MELS,Pan tostado y Biscotes,https://www.ahorramas.com/crackers-mels-500g-con-sal-5881.html
2015,1,Barritas con pipas y semillas de girasol pan Velarte 80g,1.09,0.08,,VELARTE,Pan tostado y Biscotes,https://www.ahorramas.com/barritas-con-pipas-y-semillas-de-girasol-pan-velarte-80g-72852.html
2016,1,Panecillo tostado Alipende 160g con ajo,1.2,0.2,,ALIPENDE,Pan tostado y Biscotes,https://www.ahorramas.com/panecillo-tostado-alipende-160g-con-ajo-79151.html
2017,1,Sushi variado sin pescado crudo Wakame 12 unidades,4.99,0.43,,WAKAME,Comida internacional,https://www.ahorramas.com/sushi-variado-sin-pescado-crudo-wakame-12-unidades-63709.html
2018,1,Suizos 4 uds,3.2,0.28,,,Bollería de horno,https://www.ahorramas.com/suizos-4-uds-51079.html
2019,1,Tagliatelle carbonara refrigerado Rana 407g,4.99,0.41,,RANA,"Arroz, pasta, noodles",https://www.ahorramas.com/tagliatelle-carbonara-refrigerado-rana-407g-45373.html
2020,1,Cacao Colacao 760g,5.99,0.76,,COLACAO,Cacao,https://www.ahorramas.com/cacao-colacao-760g-59329.html
2021,1,Arroz Scotti 500g largo para risotto,1.69,0.5,,SCOTTI,Arroz,https://www.ahorramas.com/arroz-scotti-500g-largo-para-risotto-4416.html
2022,1,Arroz de Valencia Dacsa 1kg,1.99,1.0,,DACSA,Arroz,https://www.ahorramas.com/arroz-de-valencia-dacsa-1kg-46205.html
2023,1,Café molido descafeinado Marcilla 200g tueste natural,3.49,0.2,,MARCILLA,Cafés,https://www.ahorramas.com/cafe-molido-descafeinado-marcilla-200g-tueste-natural-39981.html
2024,1,Café en grano La Estrella 500g,7.5,,,,Cafés,https://www.ahorramas.com/cafe-en-grano-la-estrella-500g%0A%0A-44183.html
2025,1,Café soluble crème express Marcilla 200g mezcla natural,8.45,0.2,,MARCILLA,Cafés,https://www.ahorramas.com/cafe-soluble-creme-express-marcilla-200g-mezcla-natural-36431.html
2026,1,Fideo Gallo 450g nº4,1.33,0.45,,GALLO,Pasta,https://www.ahorramas.com/fideo-gallo-450g-n4-30376.html
2027,1,Aceituna rellena de anchoa Serpis 130g,1.99,0.13,,SERPIS,Aceitunas y encurtidos,https://www.ahorramas.com/aceituna-rellena-de-anchoa-serpis-130g-60510.html
2028,1,Café espresso roast intensidad 11 Starbucks 10 cáps,3.99,0.08,,STARBUCKS,Cafés,https://www.ahorramas.com/cafe-espresso-roast-intensidad-11-starbucks-10-caps-44823.html
2029,1,Café espresso ristretto L´or 20 caps.,7.79,0.1,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-ristretto-lor-20-caps.-48977.html
2030,1,Caramelos Toffee Original Classic Werther´s 135g,1.55,0.14,,WERTHER'S,Caramelos,https://www.ahorramas.com/caramelos-toffee-original-classic-werthers-135g-50861.html
2031,1,Caramelos El Caserío 145g con piñones,2.65,0.13,,EL CASERIO,Caramelos,https://www.ahorramas.com/caramelos-el-caserio-145g-con-pinones-57009.html
2032,1,Pollo asado Granja Gourmet Aproximadamente 1kg troceado,6.87,1.1,,GRANJA GOURMET,Carne,https://www.ahorramas.com/pollo-asado-granja-gourmet-aproximadamente-1kg-troceado-12557.html
2033,1,Ajo arriero Eladio 450g,3.85,,,ELADIO,Carne,https://www.ahorramas.com/ajo-arriero-eladio-450g-59448.html
2034,1,Dots 4 uds blanco y negro,2.5,0.3,,,Berlinas de chocolate y glaseadas,https://www.ahorramas.com/dots-4-uds-blanco-y-negro-34286.html
2035,1,Berberecho Orbe 63g 35/45 al natural,5.45,0.06,,ORBE,"Berberechos, navajas y zamburiñas",https://www.ahorramas.com/berberecho-orbe-63g-35-45-al-natural-77539.html
2036,1,Proteína chocolate Whey 260g,9.95,0.26,,WHEY,Nutrición deportiva,https://www.ahorramas.com/proteina-chocolate-whey-260g-56959.html
2037,1,Chocolatina 8 huevos de chocolate Kinder Bueno 80g,2.49,0.08,,KINDER,Chocolatinas,https://www.ahorramas.com/chocolatina-8-huevos-de-chocolate-kinder-bueno-80g-67592.html
2038,1,Chocolatina figura pascua bolsa 100g,1.25,0.1,,SIN MARCA,Chocolatinas,https://www.ahorramas.com/chocolatina-figura-pascua-bolsa-100g-67619.html
2039,1,Berenjena rellena de pimiento Antonio 900g,6.99,1.9,,ANTONIO,Aceitunas y encurtidos,https://www.ahorramas.com/berenjena-rellena-de-pimiento-antonio-900g-64021.html
2040,1,Tomate frito Passata Mutti 400g,2.19,0.4,,MUTTI,Tomate,https://www.ahorramas.com/tomate-frito-passata-mutti-400g-67346.html
2041,1,Galletas de chocolate Pick Up 112g 4unid,1.95,0.11,,PICK UP,Galletas,https://www.ahorramas.com/galletas-de-chocolate-pick-up-112g-4unid-66584.html
2042,1,"Pepinillos con miel Végola ""Agricultura sostenible"" 190g",2.69,,,,Aceitunas y encurtidos,https://www.ahorramas.com/pepinillos-con-miel-vegola-agricultura-sostenible-190g%0A-69900.html
2043,1,Galletas clásicas digestive Gullón 250gr,1.0,0.25,,GULLON,Galletas,https://www.ahorramas.com/galletas-clasicas-digestive-gullon-250gr-69463.html
2044,1,Ensalada pimientos del piquillo asado Alsur 355g,2.35,0.35,,ALSUR,Pimientos,https://www.ahorramas.com/ensalada-pimientos-del-piquillo-asado-alsur-355g-36931.html
2045,1,Galleta de avena/naranja y pepitas de chocolate digestive Gullón 265g,1.0,0.27,,GULLON,Galletas,https://www.ahorramas.com/galleta-de-avena-naranja-y-pepitas-de-chocolate-digestive-gullon-265g-69464.html
2046,1,Galleta mini hookies Gullón 250g,2.35,0.25,,GULLON,Galletas,https://www.ahorramas.com/galleta-mini-hookies-gullon-250g-70074.html
2047,1,Muffins Sweetkery vainilla chocolate 340g,2.99,0.34,,SWEETKERY,Magdalenas,https://www.ahorramas.com/muffins-sweetkery-vainilla-chocolate-340g-54112.html
2048,1,Mojicones Sweetkery 330g,2.19,0.33,,SWEETKERY,Magdalenas,https://www.ahorramas.com/mojicones-sweetkery-330g-55312.html
2049,1,Lenteja Miau black edition 1kg verdina,2.35,1.0,,MIAU,Legumbres,https://www.ahorramas.com/lenteja-miau-black-edition-1kg-verdina-9517.html
2050,1,Macarrones Garofalo 500g penne ziti rigate,1.9,0.5,,GAROFALO,Pasta,https://www.ahorramas.com/macarrones-garofalo-500g-penne-ziti-rigate-15908.html
2051,1,Trigo espelta Bio hinchada Ecocesta 150g,2.19,0.13,,ECOCESTA,"Especialidades, quinoa, chía y semillas",https://www.ahorramas.com/trigo-espelta-bio-hinchada-ecocesta-150g-47232.html
2052,1,Almendra cruda Alipende 125g granillo,1.82,0.13,,ALIPENDE,Frutos secos,https://www.ahorramas.com/almendra-cruda-alipende-125g-granillo-85131.html
2053,1,Galletas integrales chocolate sin azúcar Apai 120g,1.89,0.12,,APAI,Galletas,https://www.ahorramas.com/galletas-integrales-chocolate-sin-azucar-apai-120g-51721.html
2054,1,Garcinia cambogia Basic'S 30 cápsulas,4.5,0.02,,BASIC'S,Control de peso,https://www.ahorramas.com/garcinia-cambogia-basics-30-capsulas-29253.html
2055,1,Piel-cabello-uñas Basic'S 60 cápsulas,5.95,0.06,,BASIC'S,,https://www.ahorramas.com/piel-cabello-unas-basics-60-capsulas-29390.html
2056,1,Jalea real Vive+ 12u adulto,5.35,0.1,,VIVE+,Fitoterapia y salud,https://www.ahorramas.com/jalea-real-vive-12u-adulto-47043.html
2057,1,Piña en su jugo sin azucar añadido Norvi 270g en trozos,1.89,0.27,,NORVI,Fruta en almíbar,https://www.ahorramas.com/pina-en-su-jugo-sin-azucar-anadido-norvi-270g-en-trozos-28171.html
2058,1,Pipas Facundo 120g supremas,2.35,0.12,,FACUNDO,Frutos secos,https://www.ahorramas.com/pipas-facundo-120g-supremas-35452.html
2059,1,Chocolate con leche sin azúcar añadido con almendras Alipende 150g,1.75,0.15,,ALIPENDE,Tabletas,https://www.ahorramas.com/chocolate-con-leche-sin-azucar-anadido-con-almendras-alipende-150g-83845.html
2060,1,Sopa Calnort 66g pollo con fideos,0.5,0.07,,CALNORT,Sopas y caldos,https://www.ahorramas.com/sopa-calnort-66g-pollo-con-fideos-46165.html
2061,1,Sopa Calnort 66g cocido,0.5,0.07,,CALNORT,Sopas y caldos,https://www.ahorramas.com/sopa-calnort-66g-cocido-49452.html
2062,1,Golosina lenguas de fresa Fini 90g,0.8,0.09,,FINI,Golosinas y regaliz,https://www.ahorramas.com/golosina-lenguas-de-fresa-fini-90g-47509.html
2063,1,Chicles fresa sin azúcar Trident pack 5,2.35,0.05,,TRIDENT,Chicles,https://www.ahorramas.com/chicles-fresa-sin-azucar--trident-pack-5-75971.html
2064,1,Salsa Orlando 245g cheddar bacon,1.99,0.24,,ORLANDO,,https://www.ahorramas.com/salsa-orlando-245g-cheddar-bacon-38217.html
2065,1,Chicles menta s/gluten s/azúcar Alipende 45g,0.85,0.04,,ALIPENDE,Chicles,https://www.ahorramas.com/chicles-menta-s-gluten-s-azucar-alipende-45g-84749.html
2066,1,Chicles en grageas sin azúcar añadido Trident 30u menta,1.39,0.04,,TRIDENT,Chicles,https://www.ahorramas.com/chicles-en-grageas-sin-azucar-anadido-trident-30u-menta-83556.html
2067,1,Infusión Pompadour 20u hinojo,2.5,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-20u-hinojo-60140.html
2068,1,Galletas rellenas Nutella 304g biscuits,3.79,0.3,,NUTELLA,Galletas,https://www.ahorramas.com/galletas-rellenas-nutella-304g-biscuits-51713.html
2069,1,Chocolatina Huesitos pack-10 chocolate blanco,1.99,0.2,,HUESITOS,Chocolatinas,https://www.ahorramas.com/chocolatina-huesitos-pack-10-chocolate-blanco-36786.html
2070,1,Pastas de té Versailles 400g,1.95,0.35,,VERSAILLES,Galletas,https://www.ahorramas.com/pastas-de-te-versailles-400g-77238.html
2071,1,Barritas chocolate con leche Alipende 105g,1.0,0.1,,ALIPENDE,Chocolatinas,https://www.ahorramas.com/barritas-chocolate-con-leche-alipende-105g-46168.html
2072,1,Chocolate Conguitos 70g,1.25,0.07,,CONGUITOS,,https://www.ahorramas.com/chocolate-conguitos-70g-47273.html
2073,1,Galleta Alipende 600g con dibujos de animales,1.8,0.6,,ALIPENDE,Galletas,https://www.ahorramas.com/galleta-alipende-600g-con-dibujos-de-animales-43471.html
2074,1,Ensaladilla rusa Ensalandia 880g,2.99,0.88,,ENSALANDIA,Ensaladas,https://www.ahorramas.com/ensaladilla-rusa-ensalandia-880g-13068.html
2075,1,Chocolate con almendras s/gluten s/lactosa Valor 150g,2.25,0.15,,VALOR,Tabletas,https://www.ahorramas.com/chocolate-con-almendras-s-gluten-s-lactosa-valor-150g-3054.html
2076,1,Chocolatina Milka 37g con galleta oreo,1.25,0.04,,MILKA,Chocolatinas,https://www.ahorramas.com/chocolatina-milka-37g-con-galleta-oreo-52371.html
2077,1,Conguitos 175g negros,2.5,0.17,,CONGUITOS,Chocolatinas,https://www.ahorramas.com/conguitos-175g-negros-52904.html
2078,1,Huevo sorpresa Kinder unidad chocolate,1.3,0.02,,KINDER,Chocolatinas,https://www.ahorramas.com/huevo-sorpresa-kinder-unidad-chocolate-71749.html
2079,1,Patatas ali-oli ensalandia 250g,1.55,0.25,,MAHN MAC,Ensaladas,https://www.ahorramas.com/patatas-ali-oli-ensalandia-250g-17107.html
2080,1,Empanada 3 uds pollo,2.99,,,,Empanadas,https://www.ahorramas.com/empanada-3-uds-pollo-34278.html
2081,1,Perlitas Dr Oetker 100g chocolate,2.4,0.1,,DR.OETKER,Decoración para repostería,https://www.ahorramas.com/perlitas-dr-oetker-100g-chocolate-26264.html
2082,1,Aroma natural Dr Oetker 35ml vainilla de Madagascar,4.55,0.04,,DR.OETKER,Decoración para repostería,https://www.ahorramas.com/aroma-natural-dr-oetker-35ml-vainilla-de-madagascar-341.html
2083,1,Letras y números para repostería Dr Oetker 60g chocolate,3.36,0.06,,DR.OETKER,Decoración para repostería,https://www.ahorramas.com/letras-y-numeros-para-reposteria-dr-oetker-60g-chocolate-34241.html
2084,1,Harina de trigo especial bizcocho levadura Alipende 1kg,1.1,1.0,,ALIPENDE,Harina,https://www.ahorramas.com/harina-de-trigo-especial-bizcocho-levadura-alipende-1kg-84819.html
2085,1,Cebolla caramelizada Ibsa tarro de cristal 250g,1.99,0.24,,IBSA,Otras verduras,https://www.ahorramas.com/cebolla-caramelizada-ibsa-tarro-de-cristal-250g-17481.html
2086,1,Acelgas sin gluten Alipende tarro de cristal 425g,1.5,0.42,,ALIPENDE,Otras verduras,https://www.ahorramas.com/acelgas-sin-gluten-alipende-tarro-de-cristal-425g-70968.html
2087,1,Tortitas de arroz Vitalday 118g chocolate negro y coco,2.09,0.12,,VITALDAY,,https://www.ahorramas.com/tortitas-de-arroz-vitalday-118g-chocolate-negro-y-coco-38591.html
2088,1,Salsa Calvé 430ml fina casera,2.65,0.43,,CALVE,Mayonesa,https://www.ahorramas.com/salsa-calve-430ml-fina-casera-23313.html
2089,1,Tortitas de arroz integral Vitalday 105g chocolate,1.6,0.1,,VITALDAY,,https://www.ahorramas.com/tortitas-de-arroz-integral-vitalday-105g-chocolate-9494.html
2090,1,Sardinilla Alipende pack 2 60g al limon,1.69,0.12,,ALIPENDE,Sardinas,https://www.ahorramas.com/sardinilla-alipende-pack-2-60g-al-limon-41614.html
2091,1,Soja texturizada Esgir 350g,2.59,0.35,,ESGIR,Harina,https://www.ahorramas.com/soja-texturizada-esgir-350g-57081.html
2092,1,Harina de almortas Ismael Buenache 500g,1.4,0.5,,ISMAEL BUENACHE,Harina,https://www.ahorramas.com/harina-de-almortas-ismael-buenache-500g-57879.html
2093,1,Mermelada extra Hero 1886 320g fresa,3.49,0.32,,HERO,Mermelada,https://www.ahorramas.com/mermelada-extra-hero-1886-320g-fresa-46880.html
2094,1,Bombón sin azúcar añadido Alipende 185g surtidos,3.29,0.18,,ALIPENDE,Bombones,https://www.ahorramas.com/bombon-sin-azucar-anadido-alipende-185g-surtidos-46167.html
2095,1,Infusión Alipende 20u menta-poleo,0.65,0.03,,ALIPENDE,Infusiones,https://www.ahorramas.com/infusion-alipende-20u-menta-poleo-1553.html
2096,1,Miel de flores Granja San Francisco 425g antigoteo,6.45,0.42,,GRANJA SAN FRANCISCO,Miel Milflores,https://www.ahorramas.com/miel-de-flores-granja-san-francisco-425g-antigoteo-81698.html
2097,1,Trozos Alipende pack 3 en su tinta,1.85,0.16,,ALIPENDE,Otras conservas de pescado,https://www.ahorramas.com/trozos-alipende-pack-3-en-su-tinta-54070.html
2098,1,Sardina Alipende pack 2 84g en escabeche,1.89,0.17,,ALIPENDE,Sardinas,https://www.ahorramas.com/sardina-alipende-pack-2-84g-en-escabeche-41349.html
2099,1,Pimienta negra Carmencita 52g molida,2.59,0.05,,CARMENCITA,Especias,https://www.ahorramas.com/pimienta-negra-carmencita-52g-molida-52064.html
2100,1,Colorante alimentario Carmencita 62g,1.99,0.06,,CARMENCITA,Especias,https://www.ahorramas.com/colorante-alimentario-carmencita-62g-52070.html
2101,1,Hierbas provenzales Alipende 17g,0.75,0.02,,ALIPENDE,Especias,https://www.ahorramas.com/hierbas-provenzales-alipende-17g-81443.html
2102,1,Estragón Alipende 10g,0.75,0.01,,ALIPENDE,Especias,https://www.ahorramas.com/estragon-alipende-10g-81445.html
2103,1,Eneldo Alipende 15g,0.75,0.01,,ALIPENDE,Especias,https://www.ahorramas.com/eneldo-alipende-15g-81446.html
2104,1,Salsa mexicana fresca Fresh Mix 195g,1.85,0.2,,FRESH MIX,Salsas,https://www.ahorramas.com/salsa-mexicana-fresca-fresh-mix-195g-52861.html
2105,1,Sardina Albo 85g en tomate,2.15,0.09,,ALBO,Sardinas,https://www.ahorramas.com/sardina-albo-85g-en-tomate-24115.html
2106,1,Miel eucalipto antigoteo origen nacional Alipende 350g,3.05,0.35,,ALIPENDE,Otras mieles,https://www.ahorramas.com/miel-eucalipto-antigoteo-origen-nacional-alipende-350g-70118.html
2107,1,Aceite de orujo lindoliva La Masía 1l,3.71,0.92,,LA MASIA,Aceites,https://www.ahorramas.com/aceite-de-orujo-lindoliva-la-masia-1l-15395.html
2108,1,Limón exprimido Solimón 500ml,1.59,0.5,,SOLIMON,Vinagres,https://www.ahorramas.com/limon-exprimido-solimon-500ml-76083.html
2109,1,Preparado nata para montar Natafix Dr Oetker 3 uds,1.36,0.03,,DR.OETKER,Nata,https://www.ahorramas.com/preparado-nata-para-montar-natafix-dr-oetker-3-uds-16528.html
2110,1,Pimientos asados sin gluten Ibsa 295g,3.49,0.29,,IBSA,Pimientos,https://www.ahorramas.com/pimientos-asados-sin-gluten-ibsa-295g-70809.html
2111,1,Caracola 3 uds con pasas,3.05,,,,Bollería de horno,https://www.ahorramas.com/caracola-3-uds-con-pasas-77929.html
2112,1,Pan Sottile Dulcesol 310g con cereales y semillas,1.45,0.31,,DULCESOL,Pan de molde,https://www.ahorramas.com/pan-sottile-dulcesol-310g-con-cereales-y-semillas-23312.html
2113,1,Palitos de pan Quely 2 uds con aceite oliva,1.1,0.1,,QUELY,Pan de picos y Colines,https://www.ahorramas.com/palitos-de-pan-quely-2-uds-con-aceite-oliva-3484.html
2114,1,Tortas para gazpacho El Pastor de la Mancha 180g,0.56,0.18,,EL PASTOR DE LA MANCHA,Pan de picos y Colines,https://www.ahorramas.com/tortas-para-gazpacho-el-pastor-de-la-mancha-180g-39325.html
2115,1,Pan tostado bajo en grasa Recondo 30 uds,2.49,0.27,,RECONDO,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-bajo-en-grasa-recondo-30-uds-57435.html
2116,1,Banderillas dulces categoría extra Alipende 150g,1.6,0.15,,ALIPENDE,Aceitunas y encurtidos,https://www.ahorramas.com/banderillas-dulces-categoria-extra-alipende-150g-68774.html
2117,1,Berenjenas de almagro en corazones Antonio 300g,2.75,0.3,,ANTONIO,Aceitunas y encurtidos,https://www.ahorramas.com/berenjenas-de-almagro-en-corazones-antonio-300g-44190.html
2118,1,Medias noches Dulca 200g horneados a fuego lento,1.29,0.2,,DULCA,Brioche y pan de leche,https://www.ahorramas.com/medias-noches-dulca-200g-horneados-a-fuego-lento-27799.html
2119,1,Cacao soluble 0% azúcares añadidos Alipende 450g,3.2,0.45,,ALIPENDE,Cacao,https://www.ahorramas.com/cacao-soluble-0-azucares-anadidos-alipende-450g-43070.html
2120,1,Paella mixta Bo De Debó 250g,2.99,0.25,,BO DE DEBO,"Arroz, pasta, noodles",https://www.ahorramas.com/paella-mixta-bo-de-debo-250g-55488.html
2121,1,Café molido descafeinado Marcilla 200g mezcla,3.49,0.2,,MARCILLA,Cafés,https://www.ahorramas.com/cafe-molido-descafeinado-marcilla-200g-mezcla-3540.html
2122,1,Atún claro Alipende pack 3 en tomate,1.99,0.16,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-alipende-pack-3-en-tomate-66567.html
2123,1,Aceituna ligera rellena de anchoa Serpis 130g,1.99,0.13,,SERPIS,Aceitunas y encurtidos,https://www.ahorramas.com/aceituna-ligera-rellena-de-anchoa-serpis-130g-60509.html
2124,1,Café Tassimo marcilla 16 cápsulas con leche,5.29,0.18,,TASSIMO,Cafés,https://www.ahorramas.com/cafe-tassimo-marcilla-16-capsulas-con-leche-30381.html
2125,1,Café descafeinado Tassimo marcilla 16 cápsulas,5.29,0.12,,TASSIMO,Cafés,https://www.ahorramas.com/cafe-descafeinado-tassimo-marcilla-16-capsulas-30383.html
2126,1,Café Tassimo marcilla 16 cápsulas espresso,5.29,0.12,,TASSIMO,Cafés,https://www.ahorramas.com/cafe-tassimo-marcilla-16-capsulas-espresso-30382.html
2127,1,Café descafeinado espresso roast intensidad 11 Starbucks 10 cápsulas,3.99,0.08,,STARBUCKS,Cafés,https://www.ahorramas.com/cafe-descafeinado-espresso-roast-intensidad-11-starbucks-10-capsulas-44060.html
2128,1,Aceite de oliva Ybarra 500ml virgen extra,3.81,0.5,,YBARRA,Aceites,https://www.ahorramas.com/aceite-de-oliva-ybarra-500ml-virgen-extra-7921.html
